agent,x,y,status,visited,last_seen_step,floor_factor,victim_present,victim_id,vitals_read,read_step,vitals_raw,g_cost,parent_x,parent_y,neighbors_clear
explorer_1,35,76,clear,1,292,,0,,0,,[],,,,"[[34, 75], [34, 76], [34, 77], [35, 75], [35, 77], [36, 75], [36, 76], [36, 77]]"
explorer_1,35,75,clear,1,429,,0,,0,,[],,,,"[[34, 74], [34, 75], [34, 76], [35, 74], [35, 76], [36, 74], [36, 75], [36, 76]]"
explorer_1,35,74,clear,1,429,,0,,0,,[],,,,"[[34, 73], [34, 74], [34, 75], [35, 73], [35, 75], [36, 73], [36, 74], [36, 75]]"
explorer_1,34,76,clear,0,290,,0,,0,,[],,,,[]
explorer_1,34,75,clear,1,429,,0,,0,,[],,,,"[[33, 74], [33, 75], [33, 76], [34, 74], [34, 76], [35, 74], [35, 75], [35, 76]]"
explorer_1,34,74,clear,1,429,,0,,0,,[],,,,"[[33, 73], [33, 74], [33, 75], [34, 73], [34, 75], [35, 73], [35, 74], [35, 75]]"
explorer_1,33,76,clear,1,399,,0,,0,,[],,,,"[[32, 75], [32, 76], [32, 77], [33, 75], [33, 77], [34, 75], [34, 76], [34, 77]]"
explorer_1,33,75,clear,1,429,,0,,0,,[],,,,"[[32, 74], [32, 75], [32, 76], [33, 74], [33, 76], [34, 74], [34, 75], [34, 76]]"
explorer_1,33,74,clear,1,429,,0,,0,,[],,,,"[[32, 73], [32, 74], [32, 75], [33, 73], [33, 75], [34, 73], [34, 74], [34, 75]]"
explorer_1,32,76,clear,1,429,,0,,0,,[],,,,"[[31, 75], [31, 76], [31, 77], [32, 75], [32, 77], [33, 75], [33, 76], [33, 77]]"
explorer_1,32,75,clear,1,429,,0,,0,,[],,,,"[[31, 74], [31, 75], [31, 76], [32, 74], [32, 76], [33, 74], [33, 75], [33, 76]]"
explorer_1,32,74,clear,1,429,,0,,0,,[],,,,"[[31, 73], [31, 74], [31, 75], [32, 73], [32, 75], [33, 73], [33, 74], [33, 75]]"
explorer_1,34,77,clear,1,290,,0,,0,,[],,,,"[[33, 76], [33, 77], [33, 78], [34, 76], [34, 78], [35, 76], [35, 77], [35, 78]]"
explorer_1,33,77,clear,0,325,,0,,0,,[],,,,[]
explorer_1,32,77,clear,0,392,,0,,0,,[],,,,[]
explorer_1,35,77,clear,1,292,,1,175,1,290,"[176.0, 45.0, 122.0, 37.0, 79.0, 82.0, 34.92340207142331, 0.0, 3.0, 1.0, 2.0, 10.0, 2.0]",,,,"[[34, 76], [34, 77], [34, 78], [35, 76], [35, 78], [36, 76], [36, 77], [36, 78]]"
explorer_1,35,78,clear,0,385,,0,,0,,[],,,,[]
explorer_1,34,78,clear,0,390,,0,,0,,[],,,,[]
explorer_1,33,78,clear,0,391,,0,,0,,[],,,,[]
explorer_1,36,78,clear,0,385,,0,,0,,[],,,,[]
explorer_1,37,78,clear,0,385,,0,,0,,[],,,,[]
explorer_1,35,73,clear,1,429,,0,,0,,[],,,,"[[34, 72], [34, 73], [34, 74], [35, 72], [35, 74], [36, 72], [36, 73], [36, 74]]"
explorer_1,34,72,clear,1,429,,0,,0,,[],,,,"[[33, 71], [33, 72], [33, 73], [34, 71], [34, 73], [35, 71], [35, 72], [35, 73]]"
explorer_1,34,71,clear,1,310,,0,,0,,[],,,,"[[33, 70], [33, 71], [33, 72], [34, 70], [34, 72], [35, 70], [35, 71], [35, 72]]"
explorer_1,33,72,clear,1,429,,0,,0,,[],,,,"[[32, 71], [32, 72], [32, 73], [33, 71], [33, 73], [34, 71], [34, 72], [34, 73]]"
explorer_1,33,71,clear,1,427,,0,,0,,[],,,,"[[32, 70], [32, 71], [32, 72], [33, 70], [33, 72], [34, 70], [34, 71], [34, 72]]"
explorer_1,32,71,clear,1,427,,0,,0,,[],,,,"[[31, 70], [31, 71], [31, 72], [32, 70], [32, 72], [33, 70], [33, 71], [33, 72]]"
explorer_1,31,71,clear,1,427,,0,,0,,[],,,,"[[30, 70], [30, 71], [30, 72], [31, 70], [31, 72], [32, 70], [32, 71], [32, 72]]"
explorer_1,32,72,clear,1,429,,0,,0,,[],,,,"[[31, 71], [31, 72], [31, 73], [32, 71], [32, 73], [33, 71], [33, 72], [33, 73]]"
explorer_1,34,73,clear,1,429,,0,,0,,[],,,,"[[33, 72], [33, 73], [33, 74], [34, 72], [34, 74], [35, 72], [35, 73], [35, 74]]"
explorer_1,33,73,clear,1,429,,0,,0,,[],,,,"[[32, 72], [32, 73], [32, 74], [33, 72], [33, 74], [34, 72], [34, 73], [34, 74]]"
explorer_1,32,73,clear,1,429,,0,,0,,[],,,,"[[31, 72], [31, 73], [31, 74], [32, 72], [32, 74], [33, 72], [33, 73], [33, 74]]"
explorer_1,31,74,clear,1,429,,0,,0,,[],,,,"[[30, 73], [30, 74], [30, 75], [31, 73], [31, 75], [32, 73], [32, 74], [32, 75]]"
explorer_1,31,73,clear,1,429,,0,,0,,[],,,,"[[30, 72], [30, 73], [30, 74], [31, 72], [31, 74], [32, 72], [32, 73], [32, 74]]"
explorer_1,31,72,clear,1,427,,0,,0,,[],,,,"[[30, 71], [30, 72], [30, 73], [31, 71], [31, 73], [32, 71], [32, 72], [32, 73]]"
explorer_1,31,75,clear,1,430,,0,,0,,[],,,,"[[30, 74], [30, 75], [30, 76], [31, 74], [31, 76], [32, 74], [32, 75], [32, 76]]"
explorer_1,30,75,clear,1,430,,0,,0,,[],,,,"[[29, 74], [29, 75], [29, 76], [30, 74], [30, 76], [31, 74], [31, 75], [31, 76]]"
explorer_1,30,74,clear,1,430,,0,,0,,[],,,,"[[29, 73], [29, 74], [29, 75], [30, 73], [30, 75], [31, 73], [31, 74], [31, 75]]"
explorer_1,30,73,clear,1,427,,0,,0,,[],,,,"[[29, 72], [29, 73], [29, 74], [30, 72], [30, 74], [31, 72], [31, 73], [31, 74]]"
explorer_1,31,76,clear,1,430,,0,,0,,[],,,,"[[30, 75], [30, 76], [30, 77], [31, 75], [31, 77], [32, 75], [32, 76], [32, 77]]"
explorer_1,30,76,clear,1,430,,0,,0,,[],,,,"[[29, 75], [29, 76], [29, 77], [30, 75], [30, 77], [31, 75], [31, 76], [31, 77]]"
explorer_1,29,76,clear,1,431,,0,,0,,[],,,,"[[28, 75], [28, 76], [28, 77], [29, 75], [29, 77], [30, 75], [30, 76], [30, 77]]"
explorer_1,29,75,clear,1,430,,0,,0,,[],,,,"[[28, 74], [28, 75], [28, 76], [29, 74], [29, 76], [30, 74], [30, 75], [30, 76]]"
explorer_1,29,74,clear,1,430,,0,,0,,[],,,,"[[28, 73], [28, 74], [28, 75], [29, 73], [29, 75], [30, 73], [30, 74], [30, 75]]"
explorer_1,29,73,clear,1,427,,0,,0,,[],,,,"[[28, 72], [28, 73], [28, 74], [29, 72], [29, 74], [30, 72], [30, 73], [30, 74]]"
explorer_1,28,75,clear,1,438,,0,,0,,[],,,,"[[27, 75], [27, 76], [28, 74], [28, 76], [29, 74], [29, 75], [29, 76]]"
explorer_1,28,74,clear,1,438,,0,,0,,[],,,,"[[27, 75], [28, 73], [28, 75], [29, 73], [29, 74], [29, 75]]"
explorer_1,28,73,clear,1,421,,0,,0,,[],,,,"[[28, 72], [28, 74], [29, 72], [29, 73], [29, 74]]"
explorer_1,29,72,clear,1,427,,0,,0,,[],,,,"[[28, 71], [28, 72], [28, 73], [29, 71], [29, 73], [30, 71], [30, 72], [30, 73]]"
explorer_1,30,72,clear,1,427,,0,,0,,[],,,,"[[29, 71], [29, 72], [29, 73], [30, 71], [30, 73], [31, 71], [31, 72], [31, 73]]"
explorer_1,28,72,clear,1,421,,0,,0,,[],,,,"[[28, 71], [28, 73], [29, 71], [29, 72], [29, 73]]"
explorer_1,27,75,clear,1,439,,0,,0,,[],,,,"[[26, 75], [26, 76], [27, 76], [28, 74], [28, 75], [28, 76]]"
explorer_1,27,74,wall,0,1503,,0,,0,,[],,,,[]
explorer_1,27,73,wall,0,1503,,0,,0,,[],,,,[]
explorer_1,28,76,clear,1,438,,0,,0,,[],,,,"[[27, 75], [27, 76], [27, 77], [28, 75], [28, 77], [29, 75], [29, 76], [29, 77]]"
explorer_1,27,76,clear,1,439,,0,,0,,[],,,,"[[26, 75], [26, 76], [26, 77], [27, 75], [27, 77], [28, 75], [28, 76], [28, 77]]"
explorer_1,29,77,clear,1,453,,0,,0,,[],,,,"[[28, 76], [28, 77], [28, 78], [29, 76], [29, 78], [30, 76], [30, 77], [30, 78]]"
explorer_1,28,77,clear,1,453,,0,,0,,[],,,,"[[27, 76], [27, 77], [27, 78], [28, 76], [28, 78], [29, 76], [29, 77], [29, 78]]"
explorer_1,27,77,clear,1,453,,0,,0,,[],,,,"[[26, 76], [26, 77], [26, 78], [27, 76], [27, 78], [28, 76], [28, 77], [28, 78]]"
explorer_1,30,77,clear,1,432,,0,,0,,[],,,,"[[29, 76], [29, 77], [29, 78], [30, 76], [30, 78], [31, 76], [31, 77], [31, 78]]"
explorer_1,31,77,clear,1,430,,0,,0,,[],,,,"[[30, 76], [30, 77], [30, 78], [31, 76], [31, 78], [32, 76], [32, 77], [32, 78]]"
explorer_1,31,78,clear,1,393,,0,,0,,[],,,,"[[30, 77], [30, 78], [30, 79], [31, 77], [31, 79], [32, 77], [32, 78], [32, 79]]"
explorer_1,30,78,clear,1,454,,0,,0,,[],,,,"[[29, 77], [29, 78], [29, 79], [30, 77], [30, 79], [31, 77], [31, 78], [31, 79]]"
explorer_1,29,78,clear,1,454,,0,,0,,[],,,,"[[28, 77], [28, 78], [28, 79], [29, 77], [29, 79], [30, 77], [30, 78], [30, 79]]"
explorer_1,32,78,clear,1,392,,0,,0,,[],,,,"[[31, 77], [31, 78], [31, 79], [32, 77], [32, 79], [33, 77], [33, 78], [33, 79]]"
explorer_1,33,79,clear,1,391,,0,,0,,[],,,,"[[32, 78], [32, 79], [32, 80], [33, 78], [33, 80], [34, 78], [34, 79], [34, 80]]"
explorer_1,32,79,clear,1,392,,0,,0,,[],,,,"[[31, 78], [31, 79], [31, 80], [32, 78], [32, 80], [33, 78], [33, 79], [33, 80]]"
explorer_1,31,79,clear,1,454,,0,,0,,[],,,,"[[30, 78], [30, 79], [30, 80], [31, 78], [31, 80], [32, 78], [32, 79], [32, 80]]"
explorer_1,32,80,clear,1,391,,0,,0,,[],,,,"[[31, 79], [31, 80], [31, 81], [32, 79], [32, 81], [33, 79], [33, 80], [33, 81]]"
explorer_1,31,80,clear,1,454,,0,,0,,[],,,,"[[30, 79], [30, 80], [30, 81], [31, 79], [31, 81], [32, 79], [32, 80], [32, 81]]"
explorer_1,30,80,clear,1,454,,0,,0,,[],,,,"[[29, 79], [29, 80], [29, 81], [30, 79], [30, 81], [31, 79], [31, 80], [31, 81]]"
explorer_1,30,79,clear,1,454,,0,,0,,[],,,,"[[29, 78], [29, 79], [29, 80], [30, 78], [30, 80], [31, 78], [31, 79], [31, 80]]"
explorer_1,29,80,clear,1,454,,0,,0,,[],,,,"[[28, 79], [28, 80], [28, 81], [29, 79], [29, 81], [30, 79], [30, 80], [30, 81]]"
explorer_1,29,79,clear,1,454,,0,,0,,[],,,,"[[28, 78], [28, 79], [28, 80], [29, 78], [29, 80], [30, 78], [30, 79], [30, 80]]"
explorer_1,32,81,clear,1,335,,0,,0,,[],,,,"[[31, 80], [31, 81], [31, 82], [32, 80], [32, 82], [33, 80], [33, 81], [33, 82]]"
explorer_1,31,81,clear,1,454,,0,,0,,[],,,,"[[30, 80], [30, 81], [30, 82], [31, 80], [31, 82], [32, 80], [32, 81], [32, 82]]"
explorer_1,30,81,clear,1,454,,0,,0,,[],,,,"[[29, 80], [29, 81], [29, 82], [30, 80], [30, 82], [31, 80], [31, 81], [31, 82]]"
explorer_1,32,82,clear,1,337,,0,,0,,[],,,,"[[31, 81], [31, 82], [31, 83], [32, 81], [32, 83], [33, 81], [33, 82], [33, 83]]"
explorer_1,31,82,clear,1,1008,,0,,0,,[],,,,"[[30, 81], [30, 82], [30, 83], [31, 81], [31, 83], [32, 81], [32, 82], [32, 83]]"
explorer_1,30,82,clear,1,1022,,0,,0,,[],,,,"[[29, 81], [29, 82], [29, 83], [30, 81], [30, 83], [31, 81], [31, 82], [31, 83]]"
explorer_1,33,81,clear,1,389,,1,171,1,334,"[172.0, 35.0, 96.0, 18.0, 126.0, 100.0, 36.14206911443138, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,"[[32, 80], [32, 81], [32, 82], [33, 80], [33, 82], [34, 80], [34, 81], [34, 82]]"
explorer_1,33,82,clear,1,388,,0,,0,,[],,,,"[[32, 81], [32, 82], [32, 83], [33, 81], [33, 83], [34, 81], [34, 82], [34, 83]]"
explorer_1,33,83,clear,1,339,,0,,0,,[],,,,"[[32, 82], [32, 83], [32, 84], [33, 82], [33, 84], [34, 82], [34, 83], [34, 84]]"
explorer_1,32,83,clear,1,1023,,0,,0,,[],,,,"[[31, 82], [31, 83], [31, 84], [32, 82], [32, 84], [33, 82], [33, 83], [33, 84]]"
explorer_1,31,83,clear,0,1023,,0,,0,,[],,,,[]
explorer_1,30,83,clear,1,1023,,0,,0,,[],,,,"[[29, 82], [29, 83], [29, 84], [30, 82], [30, 84], [31, 82], [31, 83], [31, 84]]"
explorer_1,33,80,clear,0,391,,0,,0,,[],,,,[]
explorer_1,34,80,clear,1,390,,0,,0,,[],,,,"[[33, 79], [33, 80], [33, 81], [34, 79], [34, 81], [35, 79], [35, 80], [35, 81]]"
explorer_1,34,81,clear,1,389,,0,,0,,[],,,,"[[33, 80], [33, 81], [33, 82], [34, 80], [34, 82], [35, 80], [35, 81], [35, 82]]"
explorer_1,34,82,clear,1,388,,0,,0,,[],,,,"[[33, 81], [33, 82], [33, 83], [34, 81], [34, 83], [35, 81], [35, 82], [35, 83]]"
explorer_1,34,83,clear,1,341,,0,,0,,[],,,,"[[33, 82], [33, 83], [33, 84], [34, 82], [34, 84], [35, 82], [35, 83], [35, 84]]"
explorer_1,33,84,clear,0,1025,,0,,0,,[],,,,[]
explorer_1,32,84,clear,0,1025,,0,,0,,[],,,,[]
explorer_1,31,84,clear,1,1025,,0,,0,,[],,,,"[[30, 83], [30, 84], [30, 85], [31, 83], [31, 85], [32, 83], [32, 84], [32, 85]]"
explorer_1,34,84,clear,0,341,,0,,0,,[],,,,[]
explorer_1,35,81,clear,1,389,,0,,0,,[],,,,"[[34, 80], [34, 81], [34, 82], [35, 80], [35, 82], [36, 80], [36, 81], [36, 82]]"
explorer_1,35,82,clear,0,388,,0,,0,,[],,,,[]
explorer_1,35,83,clear,1,341,,0,,0,,[],,,,"[[34, 82], [34, 83], [34, 84], [35, 82], [35, 84], [36, 82], [36, 83], [36, 84]]"
explorer_1,35,84,clear,1,342,,0,,0,,[],,,,"[[34, 83], [34, 84], [34, 85], [35, 83], [35, 85], [36, 83], [36, 84], [36, 85]]"
explorer_1,36,82,clear,0,387,,0,,0,,[],,,,[]
explorer_1,36,83,clear,0,343,,0,,0,,[],,,,[]
explorer_1,36,84,clear,0,343,,0,,0,,[],,,,[]
explorer_1,36,85,clear,1,343,,0,,0,,[],,,,"[[35, 84], [35, 85], [35, 86], [36, 84], [36, 86], [37, 84], [37, 85], [37, 86]]"
explorer_1,35,85,clear,0,342,,0,,0,,[],,,,[]
explorer_1,34,85,clear,0,1026,,0,,0,,[],,,,[]
explorer_1,37,84,clear,1,345,,0,,0,,[],,,,"[[36, 83], [36, 84], [36, 85], [37, 83], [37, 85], [38, 83], [38, 84], [38, 85]]"
explorer_1,37,85,clear,0,344,,0,,0,,[],,,,[]
explorer_1,37,86,clear,0,1030,,0,,0,,[],,,,[]
explorer_1,36,86,clear,0,1030,,0,,0,,[],,,,[]
explorer_1,35,86,clear,0,1030,,0,,0,,[],,,,[]
explorer_1,37,83,clear,0,381,,0,,0,,[],,,,[]
explorer_1,38,83,clear,1,381,,0,,0,,[],,,,"[[37, 82], [37, 83], [37, 84], [38, 82], [38, 84], [39, 82], [39, 83], [39, 84]]"
explorer_1,38,84,clear,1,345,,0,,0,,[],,,,"[[37, 83], [37, 84], [37, 85], [38, 83], [38, 85], [39, 83], [39, 84], [39, 85]]"
explorer_1,38,85,clear,0,344,,0,,0,,[],,,,[]
explorer_1,39,83,clear,0,381,,0,,0,,[],,,,[]
explorer_1,39,84,clear,0,345,,0,,0,,[],,,,[]
explorer_1,39,85,clear,0,344,,0,,0,,[],,,,[]
explorer_1,38,82,clear,1,382,,0,,0,,[],,,,"[[37, 81], [37, 82], [37, 83], [38, 81], [38, 83], [39, 81], [39, 82], [39, 83]]"
explorer_1,39,82,clear,1,381,,0,,0,,[],,,,"[[38, 81], [38, 82], [38, 83], [39, 81], [39, 83], [40, 81], [40, 82], [40, 83]]"
explorer_1,37,82,clear,0,383,,0,,0,,[],,,,[]
explorer_1,39,81,clear,1,381,,0,,0,,[],,,,"[[38, 80], [38, 81], [38, 82], [39, 80], [39, 82], [40, 80], [40, 81], [40, 82]]"
explorer_1,40,81,clear,1,380,,0,,0,,[],,,,"[[39, 80], [39, 81], [39, 82], [40, 80], [40, 82], [41, 80], [41, 81], [41, 82]]"
explorer_1,40,82,clear,1,380,,0,,0,,[],,,,"[[39, 81], [39, 82], [39, 83], [40, 81], [40, 83], [41, 81], [41, 82], [41, 83]]"
explorer_1,40,83,clear,0,348,,0,,0,,[],,,,[]
explorer_1,38,81,clear,1,382,,0,,0,,[],,,,"[[37, 80], [37, 81], [37, 82], [38, 80], [38, 82], [39, 80], [39, 81], [39, 82]]"
explorer_1,41,81,clear,1,354,,0,,0,,[],,,,"[[40, 80], [40, 81], [40, 82], [41, 80], [41, 82], [42, 80], [42, 81], [42, 82]]"
explorer_1,41,82,clear,1,353,,0,,0,,[],,,,"[[40, 81], [40, 82], [40, 83], [41, 81], [41, 83], [42, 81], [42, 82], [42, 83]]"
explorer_1,41,83,clear,0,351,,0,,0,,[],,,,[]
explorer_1,42,81,clear,1,352,,0,,0,,[],,,,"[[41, 80], [41, 81], [41, 82], [42, 80], [42, 82], [43, 80], [43, 81], [43, 82]]"
explorer_1,42,82,clear,1,352,,0,,0,,[],,,,"[[41, 81], [41, 82], [41, 83], [42, 81], [42, 83], [43, 81], [43, 82], [43, 83]]"
explorer_1,42,83,clear,0,351,,0,,0,,[],,,,[]
explorer_1,42,80,clear,0,376,,0,,0,,[],,,,[]
explorer_1,43,80,clear,0,374,,0,,0,,[],,,,[]
explorer_1,43,81,clear,0,351,,0,,0,,[],,,,[]
explorer_1,43,82,clear,1,351,,0,,0,,[],,,,"[[42, 81], [42, 82], [42, 83], [43, 81], [43, 83], [44, 81], [44, 82], [44, 83]]"
explorer_1,41,80,clear,0,377,,0,,0,,[],,,,[]
explorer_1,44,81,clear,0,350,,0,,0,,[],,,,[]
explorer_1,44,82,clear,0,350,,0,,0,,[],,,,[]
explorer_1,44,83,clear,0,350,,0,,0,,[],,,,[]
explorer_1,43,83,clear,0,351,,0,,0,,[],,,,[]
explorer_1,40,80,clear,1,380,,0,,0,,[],,,,"[[39, 79], [39, 80], [39, 81], [40, 79], [40, 81], [41, 79], [41, 80], [41, 81]]"
explorer_1,39,80,clear,1,380,,0,,0,,[],,,,"[[38, 79], [38, 80], [38, 81], [39, 79], [39, 81], [40, 79], [40, 80], [40, 81]]"
explorer_1,40,79,clear,1,378,,0,,0,,[],,,,"[[39, 78], [39, 79], [39, 80], [40, 78], [40, 80], [41, 78], [41, 79], [41, 80]]"
explorer_1,41,79,clear,1,377,,0,,0,,[],,,,"[[40, 78], [40, 79], [40, 80], [41, 78], [41, 80], [42, 78], [42, 79], [42, 80]]"
explorer_1,39,79,clear,1,378,,0,,0,,[],,,,"[[38, 78], [38, 79], [38, 80], [39, 78], [39, 80], [40, 78], [40, 79], [40, 80]]"
explorer_1,39,78,clear,1,377,,0,,0,,[],,,,"[[38, 77], [38, 78], [38, 79], [39, 77], [39, 79], [40, 77], [40, 78], [40, 79]]"
explorer_1,40,78,clear,1,377,,0,,0,,[],,,,"[[39, 77], [39, 78], [39, 79], [40, 77], [40, 79], [41, 77], [41, 78], [41, 79]]"
explorer_1,38,80,clear,1,382,,0,,0,,[],,,,"[[37, 79], [37, 80], [37, 81], [38, 79], [38, 81], [39, 79], [39, 80], [39, 81]]"
explorer_1,38,79,clear,1,378,,0,,0,,[],,,,"[[37, 78], [37, 79], [37, 80], [38, 78], [38, 80], [39, 78], [39, 79], [39, 80]]"
explorer_1,38,78,clear,1,361,,0,,0,,[],,,,"[[37, 77], [37, 78], [37, 79], [38, 77], [38, 79], [39, 77], [39, 78], [39, 79]]"
explorer_1,37,79,clear,1,385,,0,,0,,[],,,,"[[36, 78], [36, 79], [36, 80], [37, 78], [37, 80], [38, 78], [38, 79], [38, 80]]"
explorer_1,37,80,clear,1,385,,1,181,1,359,"[182.0, 39.0, 143.0, 43.0, 89.0, 76.0, 34.48955262175142, 0.0, 3.0, 1.0, 3.0, 10.0, 2.0]",,,,"[[36, 79], [36, 80], [36, 81], [37, 79], [37, 81], [38, 79], [38, 80], [38, 81]]"
explorer_1,36,80,clear,1,387,,0,,0,,[],,,,"[[35, 79], [35, 80], [35, 81], [36, 79], [36, 81], [37, 79], [37, 80], [37, 81]]"
explorer_1,36,79,clear,1,386,,0,,0,,[],,,,"[[35, 78], [35, 79], [35, 80], [36, 78], [36, 80], [37, 78], [37, 79], [37, 80]]"
explorer_1,37,81,clear,1,384,,0,,0,,[],,,,"[[36, 80], [36, 81], [36, 82], [37, 80], [37, 82], [38, 80], [38, 81], [38, 82]]"
explorer_1,36,81,clear,1,387,,0,,0,,[],,,,"[[35, 80], [35, 81], [35, 82], [36, 80], [36, 82], [37, 80], [37, 81], [37, 82]]"
explorer_1,40,77,clear,1,375,,0,,0,,[],,,,"[[39, 76], [39, 77], [39, 78], [40, 76], [40, 78], [41, 76], [41, 77], [41, 78]]"
explorer_1,41,77,clear,0,375,,0,,0,,[],,,,[]
explorer_1,41,78,clear,1,377,,0,,0,,[],,,,"[[40, 77], [40, 78], [40, 79], [41, 77], [41, 79], [42, 77], [42, 78], [42, 79]]"
explorer_1,40,76,clear,1,367,,0,,0,,[],,,,"[[39, 75], [39, 76], [39, 77], [40, 75], [40, 77], [41, 75], [41, 76], [41, 77]]"
explorer_1,41,76,clear,0,371,,0,,0,,[],,,,[]
explorer_1,41,75,clear,1,369,,0,,0,,[],,,,"[[40, 74], [40, 75], [40, 76], [41, 74], [41, 76], [42, 74], [42, 75], [42, 76]]"
explorer_1,42,75,clear,1,370,,0,,0,,[],,,,"[[41, 74], [41, 75], [41, 76], [42, 74], [42, 76], [43, 74], [43, 75], [43, 76]]"
explorer_1,42,76,clear,1,371,,1,195,1,369,"[196.0, 29.0, 150.0, 33.0, 72.0, 78.0, 34.29677231319516, 0.0, 3.0, 1.0, 2.0, 11.0, 2.0]",,,,"[[41, 75], [41, 76], [41, 77], [42, 75], [42, 77], [43, 75], [43, 76], [43, 77]]"
explorer_1,43,76,clear,1,371,,0,,0,,[],,,,"[[42, 75], [42, 76], [42, 77], [43, 75], [43, 77], [44, 75], [44, 76], [44, 77]]"
explorer_1,43,77,clear,0,373,,0,,0,,[],,,,[]
explorer_1,42,77,clear,1,375,,0,,0,,[],,,,"[[41, 76], [41, 77], [41, 78], [42, 76], [42, 78], [43, 76], [43, 77], [43, 78]]"
explorer_1,44,76,clear,0,370,,0,,0,,[],,,,[]
explorer_1,44,77,clear,0,373,,0,,0,,[],,,,[]
explorer_1,43,78,clear,1,374,,0,,0,,[],,,,"[[42, 77], [42, 78], [42, 79], [43, 77], [43, 79], [44, 77], [44, 78], [44, 79]]"
explorer_1,42,78,clear,1,376,,0,,0,,[],,,,"[[41, 77], [41, 78], [41, 79], [42, 77], [42, 79], [43, 77], [43, 78], [43, 79]]"
explorer_1,43,79,clear,0,374,,0,,0,,[],,,,[]
explorer_1,42,79,clear,1,376,,0,,0,,[],,,,"[[41, 78], [41, 79], [41, 80], [42, 78], [42, 80], [43, 78], [43, 79], [43, 80]]"
explorer_1,44,78,clear,0,373,,0,,0,,[],,,,[]
explorer_1,44,79,clear,0,373,,0,,0,,[],,,,[]
explorer_1,35,80,clear,1,389,,0,,0,,[],,,,"[[34, 79], [34, 80], [34, 81], [35, 79], [35, 81], [36, 79], [36, 80], [36, 81]]"
explorer_1,35,79,clear,0,389,,0,,0,,[],,,,[]
explorer_1,34,79,clear,0,390,,0,,0,,[],,,,[]
explorer_1,28,78,clear,1,454,,0,,0,,[],,,,"[[27, 77], [27, 78], [27, 79], [28, 77], [28, 79], [29, 77], [29, 78], [29, 79]]"
explorer_1,30,71,clear,1,427,,0,,0,,[],,,,"[[29, 70], [29, 71], [29, 72], [30, 70], [30, 72], [31, 70], [31, 71], [31, 72]]"
explorer_1,29,71,clear,1,427,,0,,0,,[],,,,"[[28, 70], [28, 71], [28, 72], [29, 70], [29, 72], [30, 70], [30, 71], [30, 72]]"
explorer_1,30,70,clear,1,427,,0,,0,,[],,,,"[[29, 69], [29, 70], [29, 71], [30, 69], [30, 71], [31, 69], [31, 70], [31, 71]]"
explorer_1,29,70,clear,1,427,,0,,0,,[],,,,"[[28, 69], [28, 70], [28, 71], [29, 69], [29, 71], [30, 69], [30, 70], [30, 71]]"
explorer_1,29,69,clear,1,427,,0,,0,,[],,,,"[[28, 68], [28, 69], [28, 70], [29, 68], [29, 70], [30, 68], [30, 69], [30, 70]]"
explorer_1,29,68,clear,1,427,,0,,0,,[],,,,"[[28, 67], [28, 68], [28, 69], [29, 67], [29, 69], [30, 67], [30, 68], [30, 69]]"
explorer_1,28,71,clear,1,427,,0,,0,,[],,,,"[[28, 70], [28, 72], [29, 70], [29, 71], [29, 72]]"
explorer_1,28,70,clear,1,427,,0,,0,,[],,,,"[[28, 69], [28, 71], [29, 69], [29, 70], [29, 71]]"
explorer_1,28,69,clear,1,427,,0,,0,,[],,,,"[[28, 68], [28, 70], [29, 68], [29, 69], [29, 70]]"
explorer_1,28,68,clear,1,427,,0,,0,,[],,,,"[[28, 67], [28, 69], [29, 67], [29, 68], [29, 69]]"
explorer_1,27,69,wall,0,1503,,0,,0,,[],,,,[]
explorer_1,27,68,wall,0,1503,,0,,0,,[],,,,[]
explorer_1,27,70,wall,0,1503,,0,,0,,[],,,,[]
explorer_1,27,71,wall,0,1503,,0,,0,,[],,,,[]
explorer_1,27,72,wall,0,1503,,0,,0,,[],,,,[]
explorer_1,27,78,clear,1,453,,0,,0,,[],,,,"[[26, 77], [26, 78], [26, 79], [27, 77], [27, 79], [28, 77], [28, 78], [28, 79]]"
explorer_1,28,79,clear,1,454,,0,,0,,[],,,,"[[27, 78], [27, 79], [27, 80], [28, 78], [28, 80], [29, 78], [29, 79], [29, 80]]"
explorer_1,28,80,clear,1,454,,0,,0,,[],,,,"[[27, 79], [27, 80], [27, 81], [28, 79], [28, 81], [29, 79], [29, 80], [29, 81]]"
explorer_1,27,80,clear,0,461,,0,,0,,[],,,,[]
explorer_1,27,79,clear,1,461,,0,,0,,[],,,,"[[26, 78], [26, 79], [26, 80], [27, 78], [27, 80], [28, 78], [28, 79], [28, 80]]"
explorer_1,26,79,clear,1,464,,0,,0,,[],,,,"[[25, 78], [25, 79], [25, 80], [26, 78], [26, 80], [27, 78], [27, 79], [27, 80]]"
explorer_1,26,78,clear,1,462,,0,,0,,[],,,,"[[25, 77], [25, 78], [25, 79], [26, 77], [26, 79], [27, 77], [27, 78], [27, 79]]"
explorer_1,26,77,clear,1,442,,0,,0,,[],,,,"[[25, 76], [25, 77], [25, 78], [26, 76], [26, 78], [27, 76], [27, 77], [27, 78]]"
explorer_1,26,76,clear,0,441,,0,,0,,[],,,,[]
explorer_1,25,78,clear,0,463,,0,,0,,[],,,,[]
