agent,x,y,status,visited,last_seen_step,floor_factor,victim_present,victim_id,vitals_read,read_step,vitals_raw,g_cost,parent_x,parent_y,neighbors_clear
explorer_2,50,53,clear,1,74,,0,,0,,[],,,,"[[49, 52], [49, 53], [49, 54], [50, 52], [50, 54], [51, 52], [51, 53], [51, 54]]"
explorer_2,50,54,clear,0,71,,0,,0,,[],,,,[]
explorer_2,50,55,clear,0,46,,0,,0,,[],,,,[]
explorer_2,49,55,clear,1,44,,0,,0,,[],,,,"[[48, 54], [48, 55], [48, 56], [49, 54], [49, 56], [50, 54], [50, 55], [50, 56]]"
explorer_2,48,55,clear,0,36,,0,,0,,[],,,,[]
explorer_2,50,56,clear,1,45,,0,,0,,[],,,,"[[49, 55], [49, 56], [49, 57], [50, 55], [50, 57], [51, 55], [51, 56], [51, 57]]"
explorer_2,49,56,clear,0,44,,0,,0,,[],,,,[]
explorer_2,48,56,clear,1,37,,0,,0,,[],,,,"[[47, 55], [47, 56], [47, 57], [48, 55], [48, 57], [49, 55], [49, 56], [49, 57]]"
explorer_2,49,57,clear,1,44,,0,,0,,[],,,,"[[48, 56], [48, 57], [48, 58], [49, 56], [49, 58], [50, 56], [50, 57], [50, 58]]"
explorer_2,48,57,clear,0,38,,0,,0,,[],,,,[]
explorer_2,47,57,clear,0,36,,0,,0,,[],,,,[]
explorer_2,47,56,clear,0,36,,0,,0,,[],,,,[]
explorer_2,47,55,clear,0,36,,0,,0,,[],,,,[]
explorer_2,50,57,clear,1,44,,0,,0,,[],,,,"[[49, 56], [49, 57], [49, 58], [50, 56], [50, 58], [51, 56], [51, 57], [51, 58]]"
explorer_2,50,58,clear,1,43,,0,,0,,[],,,,"[[49, 57], [49, 58], [49, 59], [50, 57], [50, 59], [51, 57], [51, 58], [51, 59]]"
explorer_2,49,58,clear,1,43,,0,,0,,[],,,,"[[48, 57], [48, 58], [48, 59], [49, 57], [49, 59], [50, 57], [50, 58], [50, 59]]"
explorer_2,48,58,clear,0,38,,0,,0,,[],,,,[]
explorer_2,50,59,clear,0,41,,0,,0,,[],,,,[]
explorer_2,49,59,clear,0,39,,0,,0,,[],,,,[]
explorer_2,48,59,clear,0,38,,0,,0,,[],,,,[]
explorer_2,51,57,clear,1,44,,0,,0,,[],,,,"[[50, 56], [50, 57], [50, 58], [51, 56], [51, 58], [52, 56], [52, 57], [52, 58]]"
explorer_2,51,58,clear,1,43,,0,,0,,[],,,,"[[50, 57], [50, 58], [50, 59], [51, 57], [51, 59], [52, 57], [52, 58]]"
explorer_2,51,59,clear,1,41,,0,,0,,[],,,,"[[50, 58], [50, 59], [50, 60], [51, 58], [51, 60], [52, 58]]"
explorer_2,52,58,clear,0,42,,0,,0,,[],,,,[]
explorer_2,51,60,clear,0,40,,0,,0,,[],,,,[]
explorer_2,50,60,clear,0,40,,0,,0,,[],,,,[]
explorer_2,52,59,wall,0,1497,,0,,0,,[],,,,[]
explorer_2,52,60,wall,0,1497,,0,,0,,[],,,,[]
explorer_2,52,57,clear,0,42,,0,,0,,[],,,,[]
explorer_2,51,56,clear,0,45,,0,,0,,[],,,,[]
explorer_2,52,56,clear,0,45,,0,,0,,[],,,,[]
explorer_2,51,55,clear,1,46,,0,,0,,[],,,,"[[50, 54], [50, 55], [50, 56], [51, 54], [51, 56], [52, 54], [52, 55], [52, 56]]"
explorer_2,51,54,clear,1,47,,0,,0,,[],,,,"[[50, 53], [50, 54], [50, 55], [51, 53], [51, 55], [52, 53], [52, 54], [52, 55]]"
explorer_2,52,54,clear,0,46,,0,,0,,[],,,,[]
explorer_2,52,55,clear,0,46,,0,,0,,[],,,,[]
explorer_2,51,53,clear,0,72,,0,,0,,[],,,,[]
explorer_2,52,53,clear,0,50,,0,,0,,[],,,,[]
explorer_2,50,52,clear,1,76,,0,,0,,[],,,,"[[49, 51], [49, 52], [49, 53], [50, 51], [50, 53], [51, 51], [51, 52], [51, 53]]"
explorer_2,51,52,clear,1,76,,0,,0,,[],,,,"[[50, 51], [50, 52], [50, 53], [51, 51], [51, 53], [52, 51], [52, 52], [52, 53]]"
explorer_2,51,51,clear,1,76,,0,,0,,[],,,,"[[50, 50], [50, 51], [50, 52], [51, 50], [51, 52], [52, 50], [52, 51], [52, 52]]"
explorer_2,52,51,clear,1,79,,0,,0,,[],,,,"[[51, 50], [51, 51], [51, 52], [52, 50], [52, 52], [53, 50], [53, 51], [53, 52]]"
explorer_2,52,52,clear,1,76,,0,,0,,[],,,,"[[51, 51], [51, 52], [51, 53], [52, 51], [52, 53], [53, 51], [53, 52], [53, 53]]"
explorer_2,50,51,clear,1,76,,0,,0,,[],,,,"[[49, 50], [49, 51], [49, 52], [50, 50], [50, 52], [51, 50], [51, 51], [51, 52]]"
explorer_2,53,51,clear,1,84,,0,,0,,[],,,,"[[52, 50], [52, 51], [52, 52], [53, 50], [53, 52], [54, 50], [54, 51], [54, 52]]"
explorer_2,53,52,clear,1,84,,0,,0,,[],,,,"[[52, 51], [52, 52], [52, 53], [53, 51], [53, 53], [54, 51], [54, 52], [54, 53]]"
explorer_2,53,53,clear,0,50,,0,,0,,[],,,,[]
explorer_2,54,51,clear,1,85,,0,,0,,[],,,,"[[53, 50], [53, 51], [53, 52], [54, 50], [54, 52], [55, 50], [55, 51], [55, 52]]"
explorer_2,54,52,clear,0,84,,0,,0,,[],,,,[]
explorer_2,54,53,clear,0,83,,0,,0,,[],,,,[]
explorer_2,53,50,clear,1,84,,0,,0,,[],,,,"[[52, 49], [52, 50], [52, 51], [53, 49], [53, 51], [54, 49], [54, 50], [54, 51]]"
explorer_2,54,50,clear,1,85,,0,,0,,[],,,,"[[53, 49], [53, 50], [53, 51], [54, 49], [54, 51], [55, 49], [55, 50], [55, 51]]"
explorer_2,52,50,clear,1,80,,0,,0,,[],,,,"[[51, 49], [51, 50], [51, 51], [52, 49], [52, 51], [53, 49], [53, 50], [53, 51]]"
explorer_2,51,50,clear,1,78,,0,,0,,[],,,,"[[50, 49], [50, 50], [50, 51], [51, 49], [51, 51], [52, 49], [52, 50], [52, 51]]"
explorer_2,52,49,clear,1,80,,0,,0,,[],,,,"[[51, 48], [51, 49], [51, 50], [52, 48], [52, 50], [53, 48], [53, 49], [53, 50]]"
explorer_2,53,49,clear,1,81,,0,,0,,[],,,,"[[52, 48], [52, 49], [52, 50], [53, 48], [53, 50], [54, 48], [54, 49], [54, 50]]"
explorer_2,51,49,clear,1,78,,0,,0,,[],,,,"[[50, 48], [50, 49], [50, 50], [51, 48], [51, 50], [52, 48], [52, 49], [52, 50]]"
explorer_2,50,50,clear,1,77,,0,,0,,[],,,,"[[49, 49], [49, 50], [49, 51], [50, 49], [50, 51], [51, 49], [51, 50], [51, 51]]"
explorer_2,50,49,clear,1,77,,0,,0,,[],,,,"[[49, 48], [49, 49], [49, 50], [50, 48], [50, 50], [51, 48], [51, 49], [51, 50]]"
explorer_2,50,48,clear,0,77,,0,,0,,[],,,,[]
explorer_2,51,48,clear,0,78,,0,,0,,[],,,,[]
explorer_2,49,50,clear,1,76,,0,,0,,[],,,,"[[48, 49], [48, 50], [48, 51], [49, 49], [49, 51], [50, 49], [50, 50], [50, 51]]"
explorer_2,49,51,clear,1,76,,0,,0,,[],,,,"[[48, 50], [48, 51], [48, 52], [49, 50], [49, 52], [50, 50], [50, 51], [50, 52]]"
explorer_2,52,48,clear,0,94,,0,,0,,[],,,,[]
explorer_2,53,48,clear,0,94,,0,,0,,[],,,,[]
explorer_2,54,49,clear,0,85,,0,,0,,[],,,,[]
explorer_2,54,48,clear,0,94,,0,,0,,[],,,,[]
explorer_2,55,49,clear,0,89,,0,,0,,[],,,,[]
explorer_2,55,50,clear,1,88,,0,,0,,[],,,,"[[54, 49], [54, 50], [54, 51], [55, 49], [55, 51], [56, 49], [56, 50], [56, 51]]"
explorer_2,55,51,clear,1,86,,0,,0,,[],,,,"[[54, 50], [54, 51], [54, 52], [55, 50], [55, 52], [56, 50], [56, 51], [56, 52]]"
explorer_2,56,50,clear,1,88,,0,,0,,[],,,,"[[55, 49], [55, 50], [55, 51], [56, 49], [56, 51], [57, 49], [57, 50], [57, 51]]"
explorer_2,56,51,clear,0,86,,0,,0,,[],,,,[]
explorer_2,56,52,clear,0,83,,0,,0,,[],,,,[]
explorer_2,55,52,clear,1,84,,0,,0,,[],,,,"[[54, 51], [54, 52], [54, 53], [55, 51], [55, 53], [56, 51], [56, 52], [56, 53]]"
explorer_2,56,53,clear,0,83,,0,,0,,[],,,,[]
explorer_2,55,53,clear,0,83,,0,,0,,[],,,,[]
explorer_2,56,49,clear,1,89,,0,,0,,[],,,,"[[55, 48], [55, 49], [55, 50], [56, 48], [56, 50], [57, 48], [57, 49], [57, 50]]"
explorer_2,57,49,clear,1,89,,0,,0,,[],,,,"[[56, 48], [56, 49], [56, 50], [57, 48], [57, 50], [58, 48], [58, 49], [58, 50]]"
explorer_2,57,50,clear,0,88,,0,,0,,[],,,,[]
explorer_2,57,51,clear,0,86,,0,,0,,[],,,,[]
explorer_2,57,48,clear,0,89,,0,,0,,[],,,,[]
explorer_2,58,48,clear,0,87,,0,,0,,[],,,,[]
explorer_2,58,49,clear,0,87,,0,,0,,[],,,,[]
explorer_2,58,50,clear,0,87,,0,,0,,[],,,,[]
explorer_2,56,48,clear,1,90,,0,,0,,[],,,,"[[55, 47], [55, 48], [55, 49], [56, 47], [56, 49], [57, 47], [57, 48], [57, 49]]"
explorer_2,55,48,clear,0,91,,0,,0,,[],,,,[]
explorer_2,56,47,clear,0,92,,0,,0,,[],,,,[]
explorer_2,57,47,clear,0,89,,0,,0,,[],,,,[]
explorer_2,55,47,clear,1,93,,0,,0,,[],,,,"[[54, 46], [54, 47], [54, 48], [55, 46], [55, 48], [56, 46], [56, 47], [56, 48]]"
explorer_2,55,46,clear,1,93,,0,,0,,[],,,,"[[54, 45], [54, 46], [54, 47], [55, 45], [55, 47], [56, 45], [56, 46], [56, 47]]"
explorer_2,56,46,clear,0,92,,0,,0,,[],,,,[]
explorer_2,54,47,clear,1,95,,0,,0,,[],,,,"[[53, 46], [53, 47], [53, 48], [54, 46], [54, 48], [55, 46], [55, 47], [55, 48]]"
explorer_2,54,46,clear,1,95,,0,,0,,[],,,,"[[53, 45], [53, 46], [53, 47], [54, 45], [54, 47], [55, 45], [55, 46], [55, 47]]"
explorer_2,53,47,clear,1,97,,0,,0,,[],,,,"[[52, 46], [52, 47], [52, 48], [53, 46], [53, 48], [54, 46], [54, 47], [54, 48]]"
explorer_2,53,46,clear,1,97,,0,,0,,[],,,,"[[52, 45], [52, 46], [52, 47], [53, 45], [53, 47], [54, 45], [54, 46], [54, 47]]"
explorer_2,55,45,clear,0,93,,0,,0,,[],,,,[]
explorer_2,56,45,clear,0,92,,0,,0,,[],,,,[]
explorer_2,54,45,clear,0,95,,0,,0,,[],,,,[]
explorer_2,53,45,clear,0,97,,0,,0,,[],,,,[]
explorer_2,52,47,clear,0,98,,0,,0,,[],,,,[]
explorer_2,52,46,clear,1,98,,0,,0,,[],,,,"[[51, 45], [51, 46], [51, 47], [52, 45], [52, 47], [53, 45], [53, 46], [53, 47]]"
explorer_2,52,45,clear,1,98,,0,,0,,[],,,,"[[51, 44], [51, 45], [51, 46], [52, 44], [52, 46], [53, 44], [53, 45], [53, 46]]"
explorer_2,52,44,clear,0,96,,0,,0,,[],,,,[]
explorer_2,53,44,clear,0,96,,0,,0,,[],,,,[]
explorer_2,51,46,clear,1,100,,0,,0,,[],,,,"[[50, 45], [50, 46], [50, 47], [51, 45], [51, 47], [52, 45], [52, 46], [52, 47]]"
explorer_2,51,45,clear,0,101,,0,,0,,[],,,,[]
explorer_2,51,44,clear,0,102,,0,,0,,[],,,,[]
explorer_2,51,47,clear,0,99,,0,,0,,[],,,,[]
explorer_2,51,43,clear,0,103,,0,,0,,[],,,,[]
explorer_2,50,42,clear,1,162,,0,,0,,[],,,,"[[49, 41], [49, 42], [49, 43], [50, 41], [50, 43], [51, 41], [51, 42], [51, 43]]"
explorer_2,51,42,clear,0,103,,0,,0,,[],,,,[]
explorer_2,49,42,clear,1,165,,0,,0,,[],,,,"[[48, 41], [48, 42], [48, 43], [49, 41], [49, 43], [50, 41], [50, 42], [50, 43]]"
explorer_2,50,41,clear,0,166,,0,,0,,[],,,,[]
explorer_2,51,41,clear,0,103,,0,,0,,[],,,,[]
explorer_2,49,41,clear,1,166,,0,,0,,[],,,,"[[48, 40], [48, 41], [48, 42], [49, 40], [49, 42], [50, 40], [50, 41], [50, 42]]"
explorer_2,49,40,clear,1,167,,0,,0,,[],,,,"[[48, 39], [48, 40], [48, 41], [49, 39], [49, 41], [50, 39], [50, 40], [50, 41]]"
explorer_2,50,40,clear,0,167,,0,,0,,[],,,,[]
explorer_2,48,41,clear,1,166,,0,,0,,[],,,,"[[47, 40], [47, 41], [47, 42], [48, 40], [48, 42], [49, 40], [49, 41], [49, 42]]"
explorer_2,48,40,clear,1,167,,0,,0,,[],,,,"[[47, 39], [47, 40], [47, 41], [48, 39], [48, 41], [49, 39], [49, 40], [49, 41]]"
explorer_2,48,39,clear,1,167,,0,,0,,[],,,,"[[47, 38], [47, 39], [47, 40], [48, 38], [48, 40], [49, 38], [49, 39], [49, 40]]"
explorer_2,49,39,clear,1,168,,0,,0,,[],,,,"[[48, 38], [48, 39], [48, 40], [49, 38], [49, 40], [50, 38], [50, 39], [50, 40]]"
explorer_2,47,41,clear,1,165,,0,,0,,[],,,,"[[46, 40], [46, 41], [46, 42], [47, 40], [47, 42], [48, 40], [48, 41], [48, 42]]"
explorer_2,47,40,clear,0,165,,0,,0,,[],,,,[]
explorer_2,47,39,clear,0,117,,0,,0,,[],,,,[]
explorer_2,48,38,clear,1,167,,0,,0,,[],,,,"[[47, 37], [47, 38], [47, 39], [48, 37], [48, 39], [49, 37], [49, 38], [49, 39]]"
explorer_2,49,38,clear,1,168,,0,,0,,[],,,,"[[48, 37], [48, 38], [48, 39], [49, 37], [49, 39], [50, 37], [50, 38], [50, 39]]"
explorer_2,47,38,clear,1,117,,0,,0,,[],,,,"[[46, 37], [46, 38], [46, 39], [47, 37], [47, 39], [48, 37], [48, 38], [48, 39]]"
explorer_2,49,37,clear,1,171,,0,,0,,[],,,,"[[48, 36], [48, 37], [48, 38], [49, 36], [49, 38], [50, 36], [50, 37], [50, 38]]"
explorer_2,50,37,clear,0,171,,0,,0,,[],,,,[]
explorer_2,50,38,clear,1,169,,0,,0,,[],,,,"[[49, 37], [49, 38], [49, 39], [50, 37], [50, 39], [51, 37], [51, 38], [51, 39]]"
explorer_2,50,39,clear,0,168,,0,,0,,[],,,,[]
explorer_2,48,37,clear,1,115,,0,,0,,[],,,,"[[47, 36], [47, 37], [47, 38], [48, 36], [48, 38], [49, 36], [49, 37], [49, 38]]"
explorer_2,47,37,clear,0,122,,0,,0,,[],,,,[]
explorer_2,48,36,clear,0,172,,0,,0,,[],,,,[]
explorer_2,49,36,clear,1,174,,0,,0,,[],,,,"[[48, 35], [48, 36], [48, 37], [49, 35], [49, 37], [50, 35], [50, 36], [50, 37]]"
explorer_2,47,36,clear,1,124,,0,,0,,[],,,,"[[46, 35], [46, 36], [46, 37], [47, 35], [47, 37], [48, 35], [48, 36], [48, 37]]"
explorer_2,50,36,clear,1,175,,0,,0,,[],,,,"[[49, 35], [49, 36], [49, 37], [50, 35], [50, 37], [51, 35], [51, 36], [51, 37]]"
explorer_2,49,35,clear,1,174,,0,,0,,[],,,,"[[48, 34], [48, 35], [48, 36], [49, 34], [49, 36], [50, 34], [50, 35], [50, 36]]"
explorer_2,50,35,clear,1,176,,0,,0,,[],,,,"[[49, 34], [49, 35], [49, 36], [50, 34], [50, 36], [51, 34], [51, 35], [51, 36]]"
