agent,x,y,status,visited,last_seen_step,floor_factor,victim_present,victim_id,vitals_read,read_step,vitals_raw,g_cost,parent_x,parent_y,neighbors_clear
explorer_3,47,43,clear,0,13,,0,,0,,[],,,,[]
explorer_3,47,44,clear,0,61,,0,,0,,[],,,,[]
explorer_3,45,42,clear,1,40,,0,,0,,[],,,,"[[44, 41], [44, 42], [44, 43], [45, 41], [45, 43], [46, 41], [46, 42], [46, 43]]"
explorer_3,46,41,clear,1,1402,,0,,0,,[],,,,[]
explorer_3,47,41,clear,0,17,,0,,0,,[],,,,[]
explorer_3,45,41,clear,1,39,,1,93,1,16,"[94.0, 30.0, 102.0, 23.0, 110.0, 89.0, 37.09128970265169, 0.0, 2.0, 0.0, 0.0, 13.0, 1.0]",,,,"[[44, 40], [44, 41], [44, 42], [45, 40], [45, 42], [46, 40], [46, 41], [46, 42]]"
explorer_3,44,42,clear,1,40,,0,,0,,[],,,,"[[43, 41], [43, 42], [43, 43], [44, 41], [44, 43], [45, 41], [45, 42], [45, 43]]"
explorer_3,44,41,clear,0,39,,0,,0,,[],,,,[]
explorer_3,45,40,clear,0,21,,0,,0,,[],,,,[]
explorer_3,46,40,clear,1,1402,,0,,0,,[],,,,"[[45, 39], [45, 40], [45, 41], [46, 39], [46, 41], [47, 39], [47, 40], [47, 41]]"
explorer_3,44,40,clear,1,38,,0,,0,,[],,,,"[[43, 39], [43, 40], [43, 41], [44, 39], [44, 41], [45, 39], [45, 40], [45, 41]]"
explorer_3,46,39,clear,1,1402,,0,,0,,[],,,,[]
explorer_3,47,39,clear,0,17,,0,,0,,[],,,,[]
explorer_3,47,40,clear,0,17,,0,,0,,[],,,,[]
explorer_3,45,39,clear,1,21,,0,,0,,[],,,,"[[44, 38], [44, 39], [44, 40], [45, 38], [45, 40], [46, 38], [46, 39], [46, 40]]"
explorer_3,45,38,clear,0,21,,0,,0,,[],,,,[]
explorer_3,46,38,clear,1,1402,,0,,0,,[],,,,[]
explorer_3,44,39,clear,1,22,,0,,0,,[],,,,"[[43, 38], [43, 39], [43, 40], [44, 38], [44, 40], [45, 38], [45, 39], [45, 40]]"
explorer_3,44,38,clear,0,21,,0,,0,,[],,,,[]
explorer_3,43,41,clear,1,39,,0,,0,,[],,,,"[[42, 40], [42, 41], [42, 42], [43, 40], [43, 42], [44, 40], [44, 41], [44, 42]]"
explorer_3,43,40,clear,1,38,,0,,0,,[],,,,"[[42, 39], [42, 40], [42, 41], [43, 39], [43, 41], [44, 39], [44, 40], [44, 41]]"
explorer_3,43,39,clear,1,37,,0,,0,,[],,,,"[[42, 38], [42, 39], [42, 40], [43, 38], [43, 40], [44, 38], [44, 39], [44, 40]]"
explorer_3,43,38,clear,0,23,,0,,0,,[],,,,[]
explorer_3,42,40,clear,1,38,,0,,0,,[],,,,"[[41, 39], [41, 40], [41, 41], [42, 39], [42, 41], [43, 39], [43, 40], [43, 41]]"
explorer_3,42,39,clear,1,37,,0,,0,,[],,,,"[[41, 38], [41, 39], [41, 40], [42, 38], [42, 40], [43, 38], [43, 39], [43, 40]]"
explorer_3,42,38,clear,0,23,,0,,0,,[],,,,[]
explorer_3,42,41,clear,1,38,,0,,0,,[],,,,"[[41, 40], [41, 41], [41, 42], [42, 40], [42, 42], [43, 40], [43, 41], [43, 42]]"
explorer_3,41,40,clear,1,37,,0,,0,,[],,,,"[[40, 39], [40, 40], [40, 41], [41, 39], [41, 41], [42, 39], [42, 40], [42, 41]]"
explorer_3,41,39,clear,0,37,,0,,0,,[],,,,[]
explorer_3,41,38,clear,0,25,,0,,0,,[],,,,[]
explorer_3,41,41,clear,1,37,,0,,0,,[],,,,"[[40, 40], [40, 41], [40, 42], [41, 40], [41, 42], [42, 40], [42, 41], [42, 42]]"
explorer_3,40,41,clear,0,31,,0,,0,,[],,,,[]
explorer_3,40,40,clear,1,31,,0,,0,,[],,,,"[[39, 39], [39, 40], [39, 41], [40, 39], [40, 41], [41, 39], [41, 40], [41, 41]]"
explorer_3,40,39,clear,1,30,,0,,0,,[],,,,"[[39, 38], [39, 39], [39, 40], [40, 38], [40, 40], [41, 38], [41, 39], [41, 40]]"
explorer_3,40,38,clear,0,26,,0,,0,,[],,,,[]
explorer_3,39,40,clear,1,30,,0,,0,,[],,,,"[[38, 39], [38, 40], [38, 41], [39, 39], [39, 41], [40, 39], [40, 40], [40, 41]]"
explorer_3,39,39,clear,1,30,,0,,0,,[],,,,"[[38, 38], [38, 39], [38, 40], [39, 38], [39, 40], [40, 38], [40, 39], [40, 40]]"
explorer_3,39,38,clear,0,27,,0,,0,,[],,,,[]
explorer_3,38,40,clear,0,29,,0,,0,,[],,,,[]
explorer_3,38,39,clear,1,28,,0,,0,,[],,,,"[[37, 38], [37, 39], [37, 40], [38, 38], [38, 40], [39, 38], [39, 39], [39, 40]]"
explorer_3,38,38,clear,0,27,,0,,0,,[],,,,[]
explorer_3,37,40,clear,0,27,,0,,0,,[],,,,[]
explorer_3,37,39,clear,0,27,,0,,0,,[],,,,[]
explorer_3,37,38,clear,0,27,,0,,0,,[],,,,[]
explorer_3,39,41,clear,1,30,,0,,0,,[],,,,"[[38, 40], [38, 41], [38, 42], [39, 40], [39, 42], [40, 40], [40, 41], [40, 42]]"
explorer_3,38,41,clear,0,29,,0,,0,,[],,,,[]
explorer_3,40,42,clear,0,31,,0,,0,,[],,,,[]
explorer_3,39,42,clear,0,29,,0,,0,,[],,,,[]
explorer_3,38,42,clear,0,29,,0,,0,,[],,,,[]
explorer_3,42,42,clear,1,38,,0,,0,,[],,,,"[[41, 41], [41, 42], [41, 43], [42, 41], [42, 43], [43, 41], [43, 42], [43, 43]]"
explorer_3,41,42,clear,0,36,,0,,0,,[],,,,[]
explorer_3,43,42,clear,1,40,,0,,0,,[],,,,"[[42, 41], [42, 42], [42, 43], [43, 41], [43, 43], [44, 41], [44, 42], [44, 43]]"
explorer_3,43,43,clear,1,42,,0,,0,,[],,,,"[[42, 42], [42, 43], [42, 44], [43, 42], [43, 44], [44, 42], [44, 43], [44, 44]]"
explorer_3,42,43,clear,1,42,,0,,0,,[],,,,"[[41, 42], [41, 43], [41, 44], [42, 42], [42, 44], [43, 42], [43, 43], [43, 44]]"
explorer_3,41,43,clear,0,33,,0,,0,,[],,,,[]
explorer_3,45,49,clear,1,50,,0,,0,,[],,,,"[[44, 48], [44, 49], [44, 50], [45, 48], [45, 50], [46, 48], [46, 49], [46, 50]]"
explorer_3,45,50,clear,0,49,,0,,0,,[],,,,[]
explorer_3,44,50,clear,0,49,,0,,0,,[],,,,[]
explorer_3,43,50,clear,0,48,,0,,0,,[],,,,[]
explorer_3,46,48,clear,1,55,,0,,0,,[],,,,"[[45, 47], [45, 48], [45, 49], [46, 47], [46, 49], [47, 47], [47, 48], [47, 49]]"
explorer_3,46,49,clear,0,55,,0,,0,,[],,,,[]
explorer_3,46,50,clear,0,55,,0,,0,,[],,,,[]
explorer_3,47,48,clear,1,56,,0,,0,,[],,,,"[[46, 47], [46, 48], [46, 49], [47, 47], [47, 49], [48, 47], [48, 48], [48, 49]]"
explorer_3,47,49,clear,1,56,,0,,0,,[],,,,"[[46, 48], [46, 49], [46, 50], [47, 48], [47, 50], [48, 48], [48, 49], [48, 50]]"
explorer_3,48,46,clear,1,64,,0,,0,,[],,,,"[[47, 45], [47, 46], [47, 47], [48, 45], [48, 47], [49, 45], [49, 46], [49, 47]]"
explorer_3,48,47,clear,1,66,,0,,0,,[],,,,"[[47, 46], [47, 47], [47, 48], [48, 46], [48, 48], [49, 46], [49, 47], [49, 48]]"
explorer_3,48,48,clear,1,67,,0,,0,,[],,,,"[[47, 47], [47, 48], [47, 49], [48, 47], [48, 49], [49, 47], [49, 48], [49, 49]]"
explorer_3,49,46,clear,1,65,,0,,0,,[],,,,"[[48, 45], [48, 46], [48, 47], [49, 45], [49, 47], [50, 45], [50, 46], [50, 47]]"
explorer_3,49,47,clear,1,66,,0,,0,,[],,,,"[[48, 46], [48, 47], [48, 48], [49, 46], [49, 48], [50, 46], [50, 47], [50, 48]]"
explorer_3,49,48,clear,1,68,,0,,0,,[],,,,"[[48, 47], [48, 48], [48, 49], [49, 47], [49, 49], [50, 47], [50, 48], [50, 49]]"
explorer_3,48,49,clear,1,75,,0,,0,,[],,,,"[[47, 48], [47, 49], [47, 50], [48, 48], [48, 50], [49, 48], [49, 49], [49, 50]]"
explorer_3,49,49,clear,1,75,,0,,0,,[],,,,"[[48, 48], [48, 49], [48, 50], [49, 48], [49, 50], [50, 48], [50, 49], [50, 50]]"
explorer_3,49,50,clear,1,76,,0,,0,,[],,,,"[[48, 49], [48, 50], [48, 51], [49, 49], [49, 51], [50, 49], [50, 50], [50, 51]]"
explorer_3,48,50,clear,0,75,,0,,0,,[],,,,[]
explorer_3,47,50,clear,0,55,,0,,0,,[],,,,[]
explorer_3,50,46,clear,1,65,,0,,0,,[],,,,"[[49, 45], [49, 46], [49, 47], [50, 45], [50, 47], [51, 45], [51, 46], [51, 47]]"
explorer_3,50,47,clear,1,69,,0,,0,,[],,,,"[[49, 46], [49, 47], [49, 48], [50, 46], [50, 48], [51, 46], [51, 47], [51, 48]]"
explorer_3,50,48,clear,0,73,,0,,0,,[],,,,[]
explorer_3,48,45,clear,1,64,,0,,0,,[],,,,"[[47, 44], [47, 45], [47, 46], [48, 44], [48, 46], [49, 44], [49, 45], [49, 46]]"
explorer_3,49,45,clear,1,64,,0,,0,,[],,,,"[[48, 44], [48, 45], [48, 46], [49, 44], [49, 46], [50, 44], [50, 45], [50, 46]]"
explorer_3,48,44,clear,0,62,,0,,0,,[],,,,[]
explorer_3,49,44,clear,0,62,,0,,0,,[],,,,[]
explorer_3,50,44,clear,0,62,,0,,0,,[],,,,[]
explorer_3,50,45,clear,0,64,,0,,0,,[],,,,[]
explorer_3,51,45,clear,0,63,,0,,0,,[],,,,[]
explorer_3,51,46,clear,0,65,,0,,0,,[],,,,[]
explorer_3,51,47,clear,0,69,,0,,0,,[],,,,[]
explorer_3,51,48,clear,1,73,,0,,0,,[],,,,"[[50, 47], [50, 48], [50, 49], [51, 47], [51, 49], [52, 47], [52, 48], [52, 49]]"
explorer_3,50,49,clear,1,75,,0,,0,,[],,,,"[[49, 48], [49, 49], [49, 50], [50, 48], [50, 50], [51, 48], [51, 49], [51, 50]]"
explorer_3,50,50,clear,1,76,,0,,0,,[],,,,"[[49, 49], [49, 50], [49, 51], [50, 49], [50, 51], [51, 49], [51, 50], [51, 51]]"
explorer_3,51,49,clear,1,74,,0,,0,,[],,,,"[[50, 48], [50, 49], [50, 50], [51, 48], [51, 50], [52, 48], [52, 49], [52, 50]]"
explorer_3,51,50,clear,0,78,,0,,0,,[],,,,[]
explorer_3,52,47,clear,0,69,,0,,0,,[],,,,[]
explorer_3,52,48,clear,0,82,,0,,0,,[],,,,[]
explorer_3,52,49,clear,1,82,,0,,0,,[],,,,"[[51, 48], [51, 49], [51, 50], [52, 48], [52, 50], [53, 48], [53, 49], [53, 50]]"
explorer_3,53,48,clear,0,83,,0,,0,,[],,,,[]
explorer_3,53,49,clear,1,83,,0,,0,,[],,,,"[[52, 48], [52, 49], [52, 50], [53, 48], [53, 50], [54, 48], [54, 49], [54, 50]]"
explorer_3,53,50,clear,1,83,,0,,0,,[],,,,"[[52, 49], [52, 50], [52, 51], [53, 49], [53, 51], [54, 49], [54, 50], [54, 51]]"
explorer_3,52,50,clear,1,82,,0,,0,,[],,,,"[[51, 49], [51, 50], [51, 51], [52, 49], [52, 51], [53, 49], [53, 50], [53, 51]]"
explorer_3,54,49,clear,1,85,,0,,0,,[],,,,"[[53, 48], [53, 49], [53, 50], [54, 48], [54, 50], [55, 48], [55, 49], [55, 50]]"
explorer_3,54,50,clear,1,85,,0,,0,,[],,,,"[[53, 49], [53, 50], [53, 51], [54, 49], [54, 51], [55, 49], [55, 50], [55, 51]]"
explorer_3,54,51,clear,1,85,,0,,0,,[],,,,"[[53, 50], [53, 51], [53, 52], [54, 50], [54, 52], [55, 50], [55, 51], [55, 52]]"
explorer_3,53,51,clear,1,81,,0,,0,,[],,,,"[[52, 50], [52, 51], [52, 52], [53, 50], [53, 52], [54, 50], [54, 51], [54, 52]]"
explorer_3,52,51,clear,1,79,,0,,0,,[],,,,"[[51, 50], [51, 51], [51, 52], [52, 50], [52, 52], [53, 50], [53, 51], [53, 52]]"
explorer_3,51,51,clear,0,78,,0,,0,,[],,,,[]
explorer_3,50,51,clear,1,77,,0,,0,,[],,,,"[[49, 50], [49, 51], [49, 52], [50, 50], [50, 52], [51, 50], [51, 51], [51, 52]]"
explorer_3,49,51,clear,0,76,,0,,0,,[],,,,[]
explorer_3,48,51,clear,0,75,,0,,0,,[],,,,[]
explorer_3,51,52,clear,1,78,,0,,0,,[],,,,"[[50, 51], [50, 52], [50, 53], [51, 51], [51, 53], [52, 51], [52, 52], [52, 53]]"
explorer_3,50,52,clear,0,77,,0,,0,,[],,,,[]
explorer_3,49,52,clear,0,76,,0,,0,,[],,,,[]
explorer_3,52,52,clear,0,79,,0,,0,,[],,,,[]
explorer_3,52,53,clear,0,77,,0,,0,,[],,,,[]
explorer_3,51,53,clear,0,77,,0,,0,,[],,,,[]
explorer_3,50,53,clear,0,77,,0,,0,,[],,,,[]
explorer_3,53,52,clear,0,80,,0,,0,,[],,,,[]
explorer_3,54,52,clear,0,80,,0,,0,,[],,,,[]
explorer_3,55,50,clear,1,86,,0,,0,,[],,,,"[[54, 49], [54, 50], [54, 51], [55, 49], [55, 51], [56, 49], [56, 50], [56, 51]]"
explorer_3,55,51,clear,0,86,,0,,0,,[],,,,[]
explorer_3,55,52,clear,0,80,,0,,0,,[],,,,[]
explorer_3,55,49,clear,1,86,,0,,0,,[],,,,"[[54, 48], [54, 49], [54, 50], [55, 48], [55, 50], [56, 48], [56, 49], [56, 50]]"
explorer_3,54,48,clear,0,84,,0,,0,,[],,,,[]
explorer_3,55,48,clear,0,84,,0,,0,,[],,,,[]
explorer_3,56,48,clear,0,84,,0,,0,,[],,,,[]
explorer_3,56,49,clear,0,88,,0,,0,,[],,,,[]
explorer_3,56,50,clear,1,88,,0,,0,,[],,,,"[[55, 49], [55, 50], [55, 51], [56, 49], [56, 51], [57, 49], [57, 50], [57, 51]]"
explorer_3,56,51,clear,0,88,,0,,0,,[],,,,[]
explorer_3,57,49,clear,0,89,,0,,0,,[],,,,[]
explorer_3,57,50,clear,1,89,,0,,0,,[],,,,"[[56, 49], [56, 50], [56, 51], [57, 49], [57, 51], [58, 49], [58, 50], [58, 51]]"
explorer_3,57,51,clear,1,89,,0,,0,,[],,,,"[[56, 50], [56, 51], [56, 52], [57, 50], [57, 52], [58, 50], [58, 51], [58, 52]]"
explorer_3,58,50,clear,1,91,,0,,0,,[],,,,"[[57, 49], [57, 50], [57, 51], [58, 49], [58, 51], [59, 49], [59, 50], [59, 51]]"
explorer_3,58,51,clear,0,90,,0,,0,,[],,,,[]
explorer_3,58,52,clear,0,87,,0,,0,,[],,,,[]
explorer_3,57,52,clear,0,87,,0,,0,,[],,,,[]
explorer_3,56,52,clear,0,87,,0,,0,,[],,,,[]
explorer_3,58,49,clear,0,91,,0,,0,,[],,,,[]
explorer_3,59,49,clear,1,93,,0,,0,,[],,,,"[[58, 48], [58, 49], [58, 50], [59, 48], [59, 50], [60, 48], [60, 49], [60, 50]]"
explorer_3,59,50,clear,1,306,,0,,0,,[],,,,"[[58, 49], [58, 50], [58, 51], [59, 49], [59, 51], [60, 49], [60, 50], [60, 51]]"
explorer_3,59,51,clear,0,307,,0,,0,,[],,,,[]
explorer_3,60,49,clear,1,305,,0,,0,,[],,,,"[[59, 48], [59, 49], [59, 50], [60, 48], [60, 50], [61, 48], [61, 49], [61, 50]]"
explorer_3,60,50,clear,0,306,,0,,0,,[],,,,[]
explorer_3,60,51,clear,1,309,,0,,0,,[],,,,"[[59, 50], [59, 51], [59, 52], [60, 50], [60, 52], [61, 50], [61, 51], [61, 52]]"
explorer_3,59,48,clear,0,99,,0,,0,,[],,,,[]
explorer_3,60,48,clear,1,99,,0,,0,,[],,,,"[[59, 47], [59, 48], [59, 49], [60, 47], [60, 49], [61, 47], [61, 48], [61, 49]]"
explorer_3,58,48,clear,0,91,,0,,0,,[],,,,[]
explorer_3,60,47,clear,1,100,,0,,0,,[],,,,"[[59, 46], [59, 47], [59, 48], [60, 46], [60, 48], [61, 46], [61, 47], [61, 48]]"
explorer_3,61,47,clear,1,100,,0,,0,,[],,,,"[[60, 46], [60, 47], [60, 48], [61, 46], [61, 48], [62, 46], [62, 47], [62, 48]]"
explorer_3,61,48,clear,1,99,,0,,0,,[],,,,"[[60, 47], [60, 48], [60, 49], [61, 47], [61, 49], [62, 47], [62, 48], [62, 49]]"
explorer_3,61,49,clear,1,305,,0,,0,,[],,,,"[[60, 48], [60, 49], [60, 50], [61, 48], [61, 50], [62, 48], [62, 49], [62, 50]]"
explorer_3,59,47,clear,0,100,,0,,0,,[],,,,[]
explorer_3,61,50,clear,1,306,,0,,0,,[],,,,"[[60, 49], [60, 50], [60, 51], [61, 49], [61, 51], [62, 49], [62, 50], [62, 51]]"
explorer_3,62,47,clear,0,98,,0,,0,,[],,,,[]
explorer_3,62,48,clear,1,98,,0,,0,,[],,,,"[[61, 47], [61, 48], [61, 49], [62, 47], [62, 49], [63, 47], [63, 48], [63, 49]]"
explorer_3,62,49,clear,1,305,,1,390,1,95,"[391.0, 53.0, 105.0, 21.0, 108.0, 97.0, 37.63999278868709, 0.0, 2.0, 1.0, 0.0, 13.0, 0.0]",,,,"[[61, 48], [61, 49], [61, 50], [62, 48], [62, 50], [63, 48], [63, 49], [63, 50]]"
explorer_3,63,48,clear,0,97,,0,,0,,[],,,,[]
explorer_3,63,49,clear,0,292,,0,,0,,[],,,,[]
explorer_3,63,50,clear,0,304,,0,,0,,[],,,,[]
explorer_3,62,50,clear,0,305,,0,,0,,[],,,,[]
explorer_3,63,47,clear,0,97,,0,,0,,[],,,,[]
explorer_3,61,46,clear,0,101,,0,,0,,[],,,,[]
explorer_3,62,46,clear,0,101,,0,,0,,[],,,,[]
explorer_3,60,46,clear,1,101,,0,,0,,[],,,,"[[59, 45], [59, 46], [59, 47], [60, 45], [60, 47], [61, 45], [61, 46], [61, 47]]"
explorer_3,59,46,clear,0,100,,0,,0,,[],,,,[]
explorer_3,60,45,clear,0,103,,0,,0,,[],,,,[]
explorer_3,61,45,clear,1,103,,0,,0,,[],,,,"[[60, 44], [60, 45], [60, 46], [61, 44], [61, 46], [62, 44], [62, 45], [62, 46]]"
explorer_3,59,45,clear,0,100,,0,,0,,[],,,,[]
explorer_3,61,44,clear,1,104,,0,,0,,[],,,,"[[60, 43], [60, 44], [60, 45], [61, 43], [61, 45], [62, 43], [62, 44], [62, 45]]"
explorer_3,62,44,clear,1,275,,0,,0,,[],,,,"[[61, 43], [61, 44], [61, 45], [62, 43], [62, 45], [63, 43], [63, 44], [63, 45]]"
explorer_3,62,45,clear,0,274,,0,,0,,[],,,,[]
explorer_3,60,44,clear,0,104,,0,,0,,[],,,,[]
explorer_3,62,43,clear,0,275,,0,,0,,[],,,,[]
explorer_3,63,43,clear,1,276,,0,,0,,[],,,,"[[62, 42], [62, 43], [62, 44], [63, 42], [63, 44], [64, 42], [64, 43], [64, 44]]"
explorer_3,63,44,clear,1,276,,0,,0,,[],,,,"[[62, 43], [62, 44], [62, 45], [63, 43], [63, 45], [64, 43], [64, 44], [64, 45]]"
explorer_3,63,45,clear,0,276,,0,,0,,[],,,,[]
explorer_3,61,43,clear,0,104,,0,,0,,[],,,,[]
explorer_3,60,43,clear,1,105,,0,,0,,[],,,,"[[59, 42], [59, 43], [59, 44], [60, 42], [60, 44], [61, 42], [61, 43], [61, 44]]"
explorer_3,60,42,clear,0,106,,0,,0,,[],,,,[]
explorer_3,61,42,clear,0,104,,0,,0,,[],,,,[]
explorer_3,59,44,clear,0,104,,0,,0,,[],,,,[]
explorer_3,59,43,clear,0,107,,0,,0,,[],,,,[]
explorer_3,59,42,clear,1,109,,0,,0,,[],,,,"[[58, 41], [58, 42], [58, 43], [59, 41], [59, 43], [60, 41], [60, 42], [60, 43]]"
explorer_3,59,41,clear,1,111,,0,,0,,[],,,,"[[58, 40], [58, 41], [58, 42], [59, 40], [59, 42], [60, 40], [60, 41], [60, 42]]"
explorer_3,60,41,clear,0,111,,0,,0,,[],,,,[]
explorer_3,58,43,clear,0,107,,0,,0,,[],,,,[]
explorer_3,58,42,clear,1,109,,0,,0,,[],,,,"[[57, 41], [57, 42], [57, 43], [58, 41], [58, 43], [59, 41], [59, 42], [59, 43]]"
explorer_3,58,41,clear,1,111,,1,228,1,109,"[229.0, 48.0, 77.0, 14.0, 114.0, 100.0, 36.937907768297585, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,"[[57, 40], [57, 41], [57, 42], [58, 40], [58, 42], [59, 40], [59, 41], [59, 42]]"
explorer_3,59,40,clear,1,114,,0,,0,,[],,,,"[[58, 39], [58, 40], [58, 41], [59, 39], [59, 41], [60, 39], [60, 40], [60, 41]]"
explorer_3,60,40,clear,0,115,,0,,0,,[],,,,[]
explorer_3,58,40,clear,1,112,,0,,0,,[],,,,"[[57, 39], [57, 40], [57, 41], [58, 39], [58, 41], [59, 39], [59, 40], [59, 41]]"
explorer_3,57,43,clear,0,107,,0,,0,,[],,,,[]
explorer_3,57,42,clear,0,109,,0,,0,,[],,,,[]
explorer_3,57,41,clear,1,110,,0,,0,,[],,,,"[[56, 40], [56, 41], [56, 42], [57, 40], [57, 42], [58, 40], [58, 41], [58, 42]]"
explorer_3,57,40,clear,0,110,,0,,0,,[],,,,[]
explorer_3,56,42,clear,0,108,,0,,0,,[],,,,[]
explorer_3,56,41,clear,0,108,,0,,0,,[],,,,[]
explorer_3,56,40,clear,0,108,,0,,0,,[],,,,[]
explorer_3,58,39,clear,0,113,,0,,0,,[],,,,[]
